cloud_cover,diffuse_radiation,direct_radiation,relative_humidity_2m,surface_pressure,temperature_2m,time,wind_direction_10m,wind_speed_10m
100,0.0,0.0,79,984.8,-0.8,1674068400000,272,9.0
100,0.0,0.0,77,985.8,-0.4,1674072000000,254,7.9
100,0.0,0.0,79,986.7,-0.7,1674075600000,232,6.4
100,0.0,0.0,86,987.1,-1.2,1674079200000,221,6.6
66,0.0,0.0,90,987.5,-2.2,1674082800000,217,7.2
18,0.0,0.0,91,987.9,-2.8,1674086400000,207,7.2
23,0.0,0.0,90,988.8,-2.2,1674090000000,202,12.4
100,0.0,0.0,91,989.3,-1.9,1674093600000,199,13.3
73,0.0,0.0,90,989.5,-1.9,1674097200000,196,13.1
34,0.0,0.0,92,989.6,-2.4,1674100800000,191,12.8
49,0.0,0.0,93,989.8,-2.6,1674104400000,190,12.8
28,0.0,0.0,93,989.7,-2.6,1674108000000,191,11.7
38,0.0,0.0,94,990.2,-3.0,1674111600000,195,10.0
100,0.0,0.0,93,990.6,-2.7,1674115200000,187,12.0
100,8.0,1.0,88,991.2,-1.7,1674118800000,187,14.2
84,55.0,3.0,83,991.6,-0.6,1674122400000,193,14.4
86,86.0,26.0,78,991.9,0.3,1674126000000,196,13.5
100,120.0,39.0,73,991.7,1.5,1674129600000,216,14.7
100,123.0,25.0,70,991.4,2.7,1674133200000,228,13.5
48,97.0,117.0,71,991.2,2.8,1674136800000,246,13.4
31,76.0,102.0,72,991.1,2.7,1674140400000,243,10.5
21,54.0,80.0,73,991.1,2.5,1674144000000,221,8.2
12,20.0,21.0,86,991.0,0.2,1674147600000,191,5.9
11,0.0,0.0,89,991.0,-0.9,1674151200000,189,6.6
24,0.0,0.0,92,991.1,-1.7,1674154800000,199,7.6
34,0.0,0.0,93,991.2,-2.0,1674158400000,182,8.6
56,0.0,0.0,93,991.4,-1.8,1674162000000,155,7.6
82,0.0,0.0,93,991.9,-2.6,1674165600000,171,9.1
92,0.0,0.0,92,992.3,-2.2,1674169200000,232,5.9
94,0.0,0.0,92,992.8,-2.0,1674172800000,270,4.3
94,0.0,0.0,92,992.8,-1.5,1674176400000,322,4.1
95,0.0,0.0,92,993.3,-1.5,1674180000000,276,3.6
69,0.0,0.0,94,993.9,-2.8,1674183600000,248,5.8
76,0.0,0.0,94,994.4,-3.3,1674187200000,270,6.5
96,0.0,0.0,93,995.1,-3.1,1674190800000,267,6.8
80,0.0,0.0,89,995.7,-2.0,1674194400000,236,3.9
48,0.0,0.0,94,996.4,-3.0,1674198000000,192,5.2
48,0.0,0.0,96,997.3,-3.7,1674201600000,193,6.6
31,10.0,8.0,96,998.0,-2.4,1674205200000,213,7.3
21,46.0,72.0,91,998.7,-1.1,1674208800000,210,7.1
30,71.0,145.0,85,999.1,0.3,1674212400000,189,6.6
92,90.0,187.0,79,999.2,1.5,1674216000000,175,8.7
100,114.0,153.0,71,999.7,2.8,1674219600000,217,11.3
98,85.0,198.0,63,999.6,3.5,1674223200000,222,9.7
100,100.0,113.0,59,999.7,3.8,1674226800000,218,10.0
100,76.0,52.0,64,1000.0,3.2,1674230400000,210,7.9
58,27.0,9.0,74,1000.1,1.4,1674234000000,186,10.9
77,0.0,0.0,81,1000.6,0.1,1674237600000,196,12.0
99,0.0,0.0,85,1001.0,-1.0,1674241200000,206,9.2
99,0.0,0.0,86,1001.1,-1.1,1674244800000,208,7.7
100,0.0,0.0,87,1001.6,-1.2,1674248400000,189,6.9
100,0.0,0.0,84,1001.9,-0.7,1674252000000,176,9.7
100,0.0,0.0,82,1002.1,-0.6,1674255600000,183,11.9
100,0.0,0.0,83,1002.3,-0.8,1674259200000,185,13.0
98,0.0,0.0,83,1002.1,-0.6,1674262800000,175,13.7
100,0.0,0.0,82,1002.3,-0.6,1674266400000,173,13.8
100,0.0,0.0,83,1002.7,-0.9,1674270000000,176,10.8
100,0.0,0.0,85,1003.0,-1.3,1674273600000,174,6.5
78,0.0,0.0,83,1003.5,-1.0,1674277200000,90,5.0
44,0.0,0.0,83,1004.2,-0.9,1674280800000,39,6.9
23,0.0,0.0,88,1004.4,-1.5,1674284400000,356,9.7
42,0.0,0.0,87,1005.0,-2.2,1674288000000,14,13.4
75,11.0,10.0,85,1006.0,-2.4,1674291600000,27,16.1
100,46.0,76.0,82,1006.5,-0.9,1674295200000,35,18.1
98,83.0,133.0,81,1006.9,0.1,1674298800000,29,18.0
96,95.0,195.0,77,1006.9,0.6,1674302400000,25,17.9
100,150.0,122.0,81,1007.1,-0.3,1674306000000,29,20.9
100,144.0,42.0,79,1007.0,-0.1,1674309600000,30,21.9
100,113.0,7.0,79,1007.3,-0.1,1674313200000,32,21.7
100,48.0,0.0,77,1007.7,-0.1,1674316800000,24,21.3
100,13.0,0.0,77,1008.1,-0.3,1674320400000,17,21.1
97,0.0,0.0,77,1008.3,-0.4,1674324000000,12,19.5
100,0.0,0.0,77,1008.5,-0.2,1674327600000,14,19.3
99,0.0,0.0,80,1008.6,-0.5,1674331200000,16,18.0
100,0.0,0.0,80,1008.8,-0.4,1674334800000,18,17.4
94,0.0,0.0,79,1008.9,-0.4,1674338400000,16,17.2
100,0.0,0.0,83,1008.5,-1.1,1674342000000,6,13.8
100,0.0,0.0,85,1008.2,-1.3,1674345600000,355,11.6
100,0.0,0.0,84,1007.8,-0.6,1674349200000,5,12.3
100,0.0,0.0,86,1007.4,-0.7,1674352800000,2,12.2
100,0.0,0.0,85,1007.3,-0.4,1674356400000,4,10.8
100,0.0,0.0,85,1007.1,-0.3,1674360000000,8,10.5
100,0.0,0.0,85,1007.0,0.0,1674363600000,19,9.9
100,0.0,0.0,85,1007.3,0.2,1674367200000,27,10.1
100,0.0,0.0,86,1007.4,0.3,1674370800000,31,9.2
100,0.0,0.0,87,1007.8,0.3,1674374400000,25,8.4
100,5.0,0.0,87,1008.0,0.3,1674378000000,13,9.3
100,29.0,0.0,86,1008.2,0.7,1674381600000,17,10.1
100,72.0,4.0,84,1008.6,1.2,1674385200000,32,12.3
100,62.0,2.0,84,1008.4,1.4,1674388800000,32,13.1
100,81.0,3.0,80,1008.8,1.8,1674392400000,34,15.3
100,125.0,23.0,78,1008.8,2.2,1674396000000,36,14.7
100,82.0,28.0,78,1008.9,2.1,1674399600000,39,14.3
100,81.0,7.0,79,1009.3,2.0,1674403200000,40,12.3
99,25.0,1.0,84,1009.8,1.5,1674406800000,34,9.1
100,0.0,0.0,88,1010.4,1.1,1674410400000,32,8.1
100,0.0,0.0,91,1010.6,0.9,1674414000000,11,5.5
100,0.0,0.0,92,1010.8,0.6,1674417600000,342,5.7
100,0.0,0.0,92,1011.0,0.6,1674421200000,15,8.2
100,0.0,0.0,93,1011.2,0.6,1674424800000,22,10.5
92,0.0,0.0,94,1011.2,0.6,1674428400000,27,10.5
98,0.0,0.0,96,1011.3,-0.6,1674432000000,20,11.5
65,0.0,0.0,93,1011.4,0.5,1674435600000,30,13.7
94,0.0,0.0,92,1011.2,0.6,1674439200000,27,15.0
34,0.0,0.0,92,1011.5,0.6,1674442800000,28,15.5
70,0.0,0.0,95,1011.7,-0.3,1674446400000,36,14.2
94,0.0,0.0,96,1011.7,-0.2,1674450000000,37,13.9
50,0.0,0.0,94,1011.6,0.3,1674453600000,29,14.8
89,0.0,0.0,94,1011.8,0.0,1674457200000,33,15.4
19,0.0,0.0,93,1012.3,-0.3,1674460800000,32,18.6
0,13.0,6.0,93,1013.1,-0.6,1674464400000,39,17.7
33,48.0,82.0,84,1013.0,0.7,1674468000000,35,19.9
67,71.0,157.0,80,1012.6,1.5,1674471600000,37,22.1
99,105.0,159.0,79,1013.1,1.9,1674475200000,45,23.4
99,126.0,39.0,75,1012.2,2.7,1674478800000,47,26.7
100,121.0,34.0,73,1012.1,2.8,1674482400000,44,25.7
100,114.0,32.0,71,1011.6,3.0,1674486000000,41,26.3
100,85.0,52.0,71,1011.7,2.9,1674489600000,36,25.0
100,30.0,2.0,74,1011.6,2.6,1674493200000,26,22.1
100,0.0,0.0,76,1012.2,2.5,1674496800000,28,20.8
100,0.0,0.0,76,1012.5,2.8,1674500400000,33,19.8
100,0.0,0.0,77,1012.6,2.9,1674504000000,36,23.2
100,0.0,0.0,79,1012.2,2.8,1674507600000,35,26.1
100,0.0,0.0,81,1012.3,2.6,1674511200000,39,24.9
79,0.0,0.0,82,1012.6,2.5,1674514800000,37,24.4
97,0.0,0.0,83,1012.6,2.1,1674518400000,33,25.0
86,0.0,0.0,85,1012.4,2.7,1674522000000,33,25.0
100,0.0,0.0,84,1012.5,2.5,1674525600000,33,24.8
100,0.0,0.0,84,1012.8,2.5,1674529200000,33,24.8
100,0.0,0.0,84,1013.2,2.5,1674532800000,31,24.4
100,0.0,0.0,84,1013.4,2.4,1674536400000,31,23.9
100,0.0,0.0,84,1013.3,2.2,1674540000000,30,23.7
100,0.0,0.0,83,1013.6,2.3,1674543600000,29,22.6
100,0.0,0.0,84,1014.1,2.3,1674547200000,27,21.9
100,10.0,2.0,83,1014.3,2.5,1674550800000,28,23.2
100,52.0,7.0,81,1015.0,3.0,1674554400000,29,23.5
100,85.0,14.0,81,1015.0,3.4,1674558000000,24,21.6
100,117.0,13.0,79,1015.0,4.1,1674561600000,23,21.9
100,153.0,38.0,77,1015.1,4.3,1674565200000,41,23.0
100,125.0,12.0,74,1014.7,5.1,1674568800000,46,21.4
100,101.0,15.0,75,1014.8,4.9,1674572400000,41,21.4
100,74.0,7.0,78,1015.1,4.3,1674576000000,32,19.1
100,24.0,2.0,80,1015.3,3.5,1674579600000,26,19.2
100,0.0,0.0,80,1015.7,3.2,1674583200000,28,19.5
100,0.0,0.0,80,1015.9,3.0,1674586800000,30,18.7
100,0.0,0.0,81,1016.0,3.0,1674590400000,32,18.3
100,0.0,0.0,81,1015.9,3.0,1674594000000,31,18.1
100,0.0,0.0,82,1015.8,2.8,1674597600000,30,17.9
100,0.0,0.0,82,1015.6,2.8,1674601200000,31,17.3
81,0.0,0.0,86,1015.3,2.2,1674604800000,30,15.0
58,0.0,0.0,88,1015.3,1.7,1674608400000,34,16.1
54,0.0,0.0,91,1014.9,1.1,1674612000000,38,13.3
63,0.0,0.0,93,1014.8,0.9,1674615600000,38,11.8
100,0.0,0.0,93,1014.7,0.8,1674619200000,36,10.3
100,0.0,0.0,94,1014.3,0.6,1674622800000,33,9.9
100,0.0,0.0,93,1013.8,0.8,1674626400000,33,10.7
61,0.0,0.0,94,1013.6,0.6,1674630000000,31,10.5
52,0.0,0.0,94,1013.6,0.6,1674633600000,33,10.7
36,14.0,7.0,92,1013.5,1.1,1674637200000,32,12.3
58,54.0,47.0,87,1013.1,2.5,1674640800000,36,13.4
75,82.0,139.0,80,1013.0,3.5,1674644400000,39,15.3
86,128.0,104.0,78,1012.5,4.2,1674648000000,35,16.8
90,139.0,110.0,82,1012.0,3.0,1674651600000,34,16.9
100,134.0,37.0,81,1010.9,3.2,1674655200000,34,16.6
100,105.0,26.0,80,1010.1,3.1,1674658800000,30,15.0
100,63.0,18.0,81,1009.7,2.8,1674662400000,24,12.6
96,26.0,7.0,83,1009.2,2.2,1674666000000,17,10.1
100,0.0,0.0,85,1008.7,1.6,1674669600000,17,10.1
100,0.0,0.0,86,1008.3,1.5,1674673200000,15,9.7
100,0.0,0.0,85,1008.1,1.5,1674676800000,11,9.5
100,0.0,0.0,85,1007.6,1.4,1674680400000,4,9.4
100,0.0,0.0,87,1007.2,1.2,1674684000000,2,9.4
100,0.0,0.0,86,1006.6,1.1,1674687600000,2,9.0
100,0.0,0.0,87,1006.1,1.0,1674691200000,360,7.9
100,0.0,0.0,86,1005.7,0.6,1674694800000,33,6.0
100,0.0,0.0,88,1005.1,0.4,1674698400000,68,3.9
100,0.0,0.0,88,1004.6,0.3,1674702000000,31,2.1
100,0.0,0.0,88,1004.3,0.3,1674705600000,351,4.7
100,0.0,0.0,88,1004.1,0.3,1674709200000,6,6.9
100,0.0,0.0,86,1003.7,0.3,1674712800000,3,7.2
100,0.0,0.0,87,1003.6,0.1,1674716400000,360,8.6
100,0.0,0.0,86,1003.8,-0.1,1674720000000,7,8.7
100,9.0,0.0,84,1004.0,-0.2,1674723600000,358,9.7
100,43.0,0.0,82,1004.2,0.1,1674727200000,360,9.0
100,82.0,4.0,80,1004.3,0.5,1674730800000,2,9.0
100,97.0,19.0,79,1004.2,0.7,1674734400000,9,9.1
100,116.0,15.0,79,1003.5,0.7,1674738000000,355,8.3
100,112.0,9.0,77,1002.9,0.8,1674741600000,7,8.7
100,112.0,16.0,75,1002.9,0.9,1674745200000,17,8.7
100,60.0,1.0,74,1003.2,0.9,1674748800000,15,8.6
99,18.0,0.0,74,1003.3,0.6,1674752400000,15,8.6
97,1.0,0.0,75,1003.5,0.4,1674756000000,13,7.8
100,0.0,0.0,78,1003.4,0.2,1674759600000,24,6.3
100,0.0,0.0,81,1003.4,-0.3,1674763200000,40,5.6
100,0.0,0.0,82,1003.4,-0.6,1674766800000,40,6.1
88,0.0,0.0,78,1003.3,-0.8,1674770400000,28,7.7
80,0.0,0.0,79,1003.1,-1.0,1674774000000,16,7.9
97,0.0,0.0,82,1002.7,-1.5,1674777600000,16,6.4
100,0.0,0.0,79,1002.4,-0.8,1674781200000,16,6.7
100,0.0,0.0,78,1002.1,-0.6,1674784800000,27,6.4
100,0.0,0.0,79,1002.0,-0.6,1674788400000,32,6.8
100,0.0,0.0,81,1001.9,-0.6,1674792000000,16,6.7
100,0.0,0.0,82,1001.9,-0.6,1674795600000,13,8.1
100,0.0,0.0,83,1002.0,-0.6,1674799200000,23,9.4
100,0.0,0.0,85,1002.2,-0.7,1674802800000,27,9.7
100,0.0,0.0,83,1002.5,-0.6,1674806400000,32,10.2
99,9.0,3.0,79,1003.0,-0.2,1674810000000,45,13.2
94,38.0,17.0,77,1003.2,0.4,1674813600000,50,14.1
95,70.0,43.0,72,1003.4,1.0,1674817200000,50,15.6
99,85.0,72.0,71,1003.1,1.5,1674820800000,41,18.1
100,132.0,66.0,79,1003.5,0.9,1674824400000,37,16.7
100,92.0,32.0,76,1003.2,1.2,1674828000000,39,18.9
100,93.0,31.0,73,1003.5,1.5,1674831600000,38,19.7
100,73.0,8.0,73,1003.6,1.4,1674835200000,39,18.4
95,31.0,7.0,74,1003.9,1.2,1674838800000,36,14.2
100,1.0,0.0,75,1004.4,0.9,1674842400000,42,11.2
100,0.0,0.0,77,1004.8,0.8,1674846000000,47,7.4
100,0.0,0.0,79,1004.8,0.7,1674849600000,25,5.2
100,0.0,0.0,80,1005.1,0.9,1674853200000,19,6.5
100,0.0,0.0,82,1005.1,1.0,1674856800000,12,8.5
100,0.0,0.0,84,1005.1,1.1,1674860400000,10,9.9
100,0.0,0.0,87,1005.1,1.3,1674864000000,24,11.4
100,0.0,0.0,86,1005.5,1.1,1674867600000,25,12.7
100,0.0,0.0,85,1005.3,1.2,1674871200000,31,13.4
64,0.0,0.0,85,1005.4,1.0,1674874800000,31,13.4
100,0.0,0.0,93,1005.4,0.0,1674878400000,25,11.9
99,0.0,0.0,90,1005.7,1.0,1674882000000,27,13.7
93,0.0,0.0,84,1005.9,1.4,1674885600000,32,16.2
100,0.0,0.0,89,1006.1,1.0,1674889200000,27,14.5
100,0.0,0.0,91,1006.8,1.1,1674892800000,22,15.2
100,6.0,0.0,91,1007.1,1.4,1674896400000,30,15.3
100,27.0,3.0,87,1007.3,1.8,1674900000000,30,17.1
100,74.0,8.0,84,1007.6,2.2,1674903600000,33,21.4
100,121.0,14.0,79,1007.7,2.8,1674907200000,40,20.7
100,116.0,11.0,80,1008.0,2.8,1674910800000,38,20.0
100,123.0,15.0,74,1007.8,3.2,1674914400000,35,21.2
100,79.0,2.0,76,1008.1,2.8,1674918000000,32,20.4
100,51.0,2.0,77,1008.6,2.6,1674921600000,31,20.5
49,28.0,6.0,82,1009.2,2.0,1674925200000,24,16.1
9,2.0,0.0,86,1009.3,0.9,1674928800000,22,12.4
4,0.0,0.0,90,1009.4,0.1,1674932400000,13,11.4
45,0.0,0.0,88,1010.2,-0.1,1674936000000,14,12.2
43,0.0,0.0,85,1010.2,-0.2,1674939600000,20,11.5
33,0.0,0.0,86,1010.6,-0.9,1674943200000,17,13.2
99,0.0,0.0,83,1010.8,-1.0,1674946800000,22,14.4
14,0.0,0.0,79,1010.9,-0.6,1674950400000,33,13.3
7,0.0,0.0,81,1010.6,-0.8,1674954000000,31,11.8
0,0.0,0.0,82,1010.5,-1.0,1674957600000,30,12.4
4,0.0,0.0,87,1010.5,-2.0,1674961200000,23,11.0
45,0.0,0.0,90,1010.6,-2.8,1674964800000,15,11.2
18,0.0,0.0,91,1010.5,-3.2,1674968400000,23,7.4
0,0.0,0.0,92,1010.2,-3.9,1674972000000,354,6.5
0,0.0,0.0,93,1010.4,-4.2,1674975600000,351,9.1
100,0.0,0.0,93,1010.6,-4.4,1674979200000,351,6.6
100,22.0,8.0,91,1010.9,-3.6,1674982800000,333,6.4
100,88.0,18.0,86,1011.4,-2.2,1674986400000,360,5.4
100,92.0,153.0,82,1011.2,-0.8,1674990000000,7,2.9
100,164.0,102.0,79,1010.5,0.2,1674993600000,323,1.8
100,162.0,146.0,73,1010.7,1.6,1674997200000,345,4.1
100,177.0,71.0,71,1009.7,2.0,1675000800000,319,3.3
100,156.0,17.0,69,1009.2,2.1,1675004400000,241,3.7
100,107.0,26.0,68,1009.1,2.2,1675008000000,189,4.7
100,48.0,8.0,78,1009.0,1.0,1675011600000,171,4.4
39,2.0,0.0,83,1009.0,-0.3,1675015200000,180,6.8
4,0.0,0.0,85,1008.9,-0.6,1675018800000,212,9.4
0,0.0,0.0,90,1008.8,-2.0,1675022400000,248,5.8
0,0.0,0.0,92,1008.9,-3.2,1675026000000,254,6.7
20,0.0,0.0,92,1008.6,-3.2,1675029600000,227,5.9
81,0.0,0.0,95,1008.4,-4.0,1675033200000,240,7.1
97,0.0,0.0,94,1007.9,-3.7,1675036800000,215,5.7
0,0.0,0.0,94,1007.5,-2.5,1675040400000,205,10.3
95,0.0,0.0,92,1007.7,-2.5,1675044000000,225,8.1
100,0.0,0.0,92,1007.5,-2.5,1675047600000,190,12.8
100,0.0,0.0,86,1006.8,-1.2,1675051200000,193,17.7
100,0.0,0.0,78,1006.4,-0.3,1675054800000,204,18.9
100,0.0,0.0,79,1005.6,-0.3,1675058400000,197,24.0
100,0.0,0.0,75,1005.5,-0.1,1675062000000,203,21.5
100,0.0,0.0,80,1005.6,-0.2,1675065600000,200,19.1
100,7.0,0.0,81,1005.6,0.1,1675069200000,193,19.6
100,24.0,1.0,79,1005.5,0.8,1675072800000,195,18.3
100,58.0,1.0,75,1005.3,2.1,1675076400000,199,22.9
100,54.0,2.0,77,1004.7,3.0,1675080000000,207,20.3
100,45.0,0.0,79,1005.2,2.5,1675083600000,213,18.5
100,49.0,0.0,81,1005.0,2.5,1675087200000,211,16.0
96,71.0,1.0,79,1004.9,3.1,1675090800000,216,19.1
100,56.0,2.0,79,1005.4,3.2,1675094400000,227,19.6
100,30.0,1.0,80,1006.4,2.9,1675098000000,227,16.8
100,1.0,0.0,82,1006.8,2.6,1675101600000,229,16.3
99,0.0,0.0,84,1007.5,2.6,1675105200000,239,15.2
98,0.0,0.0,85,1007.6,2.5,1675108800000,245,15.1
86,0.0,0.0,91,1008.0,1.7,1675112400000,241,11.1
51,0.0,0.0,92,1008.6,1.4,1675116000000,223,7.9
59,0.0,0.0,93,1009.4,1.0,1675119600000,214,8.3
99,0.0,0.0,94,1009.9,1.2,1675123200000,216,8.5
68,0.0,0.0,91,1010.1,1.2,1675126800000,210,13.7
37,0.0,0.0,92,1010.0,0.9,1675130400000,226,11.5
40,0.0,0.0,94,1009.8,0.2,1675134000000,227,8.9
61,0.0,0.0,94,1009.9,-0.1,1675137600000,223,8.4
93,0.0,0.0,94,1009.9,-0.3,1675141200000,221,8.2
100,0.0,0.0,94,1009.8,0.3,1675144800000,222,9.7
76,0.0,0.0,94,1009.8,0.3,1675148400000,217,11.3
28,0.0,0.0,95,1010.1,-0.1,1675152000000,207,12.6
4,16.0,15.0,94,1010.5,-0.2,1675155600000,209,13.5
10,47.0,102.0,88,1010.4,1.7,1675159200000,205,15.5
41,63.0,200.0,83,1010.2,3.3,1675162800000,197,14.7
100,107.0,178.0,76,1009.9,4.8,1675166400000,198,15.1
93,94.0,15.0,80,1010.1,4.4,1675170000000,195,16.8
100,72.0,14.0,76,1009.2,4.9,1675173600000,207,16.6
100,68.0,0.0,75,1008.4,5.2,1675177200000,196,16.5
100,42.0,0.0,74,1007.9,5.2,1675180800000,200,18.3
100,37.0,12.0,79,1008.6,4.4,1675184400000,208,9.3
100,1.0,0.0,80,1008.8,4.4,1675188000000,206,11.6
100,0.0,0.0,81,1008.9,4.4,1675191600000,202,13.2
100,0.0,0.0,81,1008.7,4.5,1675195200000,204,14.2
100,0.0,0.0,83,1008.5,4.5,1675198800000,202,13.6
100,0.0,0.0,85,1008.4,4.3,1675202400000,197,13.6
100,0.0,0.0,85,1008.2,4.3,1675206000000,210,12.4
100,0.0,0.0,83,1008.2,4.6,1675209600000,230,12.8
100,0.0,0.0,84,1007.6,4.8,1675213200000,209,15.6
100,0.0,0.0,83,1007.1,5.0,1675216800000,219,18.4
100,0.0,0.0,84,1006.8,4.9,1675220400000,218,20.0
100,0.0,0.0,83,1006.6,5.1,1675224000000,212,18.3
100,0.0,0.0,83,1006.7,5.1,1675227600000,208,16.8
100,0.0,0.0,85,1006.5,4.7,1675231200000,205,15.5
100,0.0,0.0,87,1006.6,4.3,1675234800000,206,15.6
100,0.0,0.0,88,1007.2,4.4,1675238400000,217,15.4
77,9.0,1.0,88,1007.2,4.7,1675242000000,213,17.7
99,64.0,40.0,89,1007.6,5.2,1675245600000,217,14.9
64,83.0,9.0,77,1008.1,5.8,1675249200000,238,14.1
100,65.0,0.0,78,1008.0,5.9,1675252800000,231,14.3
99,154.0,44.0,65,1007.7,7.2,1675256400000,250,23.0
100,140.0,107.0,64,1007.2,7.3,1675260000000,253,22.2
100,134.0,68.0,63,1006.8,7.3,1675263600000,246,21.3
100,84.0,40.0,69,1006.9,6.9,1675267200000,241,18.0
100,43.0,5.0,71,1007.1,6.4,1675270800000,234,17.0
100,3.0,0.0,73,1007.3,5.7,1675274400000,221,17.1
100,0.0,0.0,75,1007.4,5.1,1675278000000,215,16.8
100,0.0,0.0,75,1007.6,5.4,1675281600000,219,17.7
100,0.0,0.0,78,1007.8,5.4,1675285200000,215,17.6
100,0.0,0.0,83,1008.0,5.1,1675288800000,210,16.6
97,0.0,0.0,84,1008.1,5.1,1675292400000,208,16.3
100,0.0,0.0,86,1008.2,4.9,1675296000000,209,15.6
100,0.0,0.0,82,1007.9,5.4,1675299600000,228,16.1
100,0.0,0.0,80,1008.1,5.7,1675303200000,231,17.1
100,0.0,0.0,79,1008.1,5.8,1675306800000,227,18.6
100,0.0,0.0,79,1008.0,5.7,1675310400000,219,18.4
100,0.0,0.0,78,1008.2,5.8,1675314000000,216,16.5
100,0.0,0.0,79,1008.5,5.7,1675317600000,216,15.2
100,0.0,0.0,79,1009.2,5.7,1675321200000,228,15.0
100,0.0,0.0,80,1009.5,5.6,1675324800000,232,15.6
100,5.0,0.0,82,1009.9,5.4,1675328400000,228,15.0
100,27.0,0.0,82,1010.1,5.8,1675332000000,228,16.8
85,92.0,6.0,80,1010.1,6.6,1675335600000,219,17.7
100,133.0,120.0,76,1010.5,7.7,1675339200000,250,21.4
100,146.0,12.0,76,1010.4,7.7,1675342800000,256,20.8
100,139.0,22.0,71,1010.3,8.3,1675346400000,265,21.7
100,53.0,0.0,75,1010.1,7.8,1675350000000,252,17.4
100,55.0,4.0,76,1010.6,7.7,1675353600000,254,16.1
97,45.0,6.0,77,1011.3,7.2,1675357200000,251,15.6
100,4.0,0.0,77,1011.8,6.7,1675360800000,246,13.0
100,0.0,0.0,77,1012.6,6.6,1675364400000,232,11.8
100,0.0,0.0,76,1012.8,6.5,1675368000000,215,11.9
100,0.0,0.0,77,1013.0,6.2,1675371600000,218,11.8
100,0.0,0.0,78,1013.1,6.0,1675375200000,211,11.3
100,0.0,0.0,77,1013.0,5.8,1675378800000,193,14.1
100,0.0,0.0,76,1013.1,6.0,1675382400000,202,15.2
100,0.0,0.0,78,1013.6,6.2,1675386000000,218,15.1
100,0.0,0.0,79,1013.5,6.3,1675389600000,220,14.6
100,0.0,0.0,82,1013.3,6.2,1675393200000,217,14.9
100,0.0,0.0,83,1012.6,6.2,1675396800000,213,16.7
100,0.0,0.0,82,1012.8,6.3,1675400400000,213,16.7
100,0.0,0.0,83,1012.9,6.0,1675404000000,215,14.5
100,0.0,0.0,83,1013.3,6.2,1675407600000,220,14.6
100,0.0,0.0,82,1012.8,6.2,1675411200000,213,16.7
100,21.0,2.0,81,1013.1,6.3,1675414800000,206,19.6
100,36.0,1.0,80,1013.3,6.6,1675418400000,216,18.8
100,79.0,18.0,76,1013.3,7.3,1675422000000,211,20.2
100,78.0,1.0,74,1013.2,7.8,1675425600000,212,19.1
100,81.0,12.0,77,1013.1,8.1,1675429200000,219,18.9
100,99.0,0.0,75,1012.7,8.2,1675432800000,212,19.6
100,43.0,0.0,77,1012.3,8.1,1675436400000,218,16.4
100,35.0,0.0,76,1012.1,8.2,1675440000000,233,19.8
100,23.0,0.0,76,1012.4,8.2,1675443600000,237,15.9
100,2.0,0.0,77,1012.8,8.0,1675447200000,250,14.9
100,0.0,0.0,78,1013.3,7.9,1675450800000,256,17.5
100,0.0,0.0,78,1013.2,8.0,1675454400000,257,19.6
100,0.0,0.0,79,1013.7,8.0,1675458000000,263,17.8
100,0.0,0.0,82,1013.6,7.9,1675461600000,269,19.8
100,0.0,0.0,84,1013.6,7.8,1675465200000,257,14.8
100,0.0,0.0,85,1013.9,7.8,1675468800000,252,11.4
100,0.0,0.0,90,1014.2,7.1,1675472400000,248,7.8
100,0.0,0.0,90,1014.0,7.4,1675476000000,252,10.6
100,0.0,0.0,91,1014.1,7.2,1675479600000,252,6.8
100,0.0,0.0,93,1014.1,7.2,1675483200000,270,7.9
100,0.0,0.0,94,1014.2,7.4,1675486800000,281,9.5
100,0.0,0.0,94,1014.1,7.5,1675490400000,301,11.8
100,0.0,0.0,94,1014.1,7.6,1675494000000,315,13.2
100,0.0,0.0,94,1014.8,7.4,1675497600000,331,11.1
100,5.0,0.0,96,1015.9,7.2,1675501200000,358,10.8
100,17.0,0.0,92,1016.6,7.2,1675504800000,27,12.1
100,53.0,0.0,89,1016.9,7.2,1675508400000,26,10.8
100,78.0,8.0,82,1017.1,7.3,1675512000000,25,10.3
100,107.0,32.0,71,1017.3,8.7,1675515600000,27,8.9
100,110.0,191.0,65,1017.2,9.2,1675519200000,21,9.2
100,124.0,47.0,63,1017.5,9.0,1675522800000,24,9.8
100,66.0,14.0,67,1017.5,8.4,1675526400000,43,9.4
89,31.0,14.0,72,1017.8,7.7,1675530000000,54,8.5
75,3.0,1.0,77,1018.0,6.4,1675533600000,48,8.7
70,0.0,0.0,79,1018.3,5.8,1675537200000,53,9.5
51,0.0,0.0,81,1018.4,5.1,1675540800000,55,7.0
59,0.0,0.0,87,1018.6,3.8,1675544400000,29,6.6
57,0.0,0.0,90,1018.8,3.3,1675548000000,360,5.4
48,0.0,0.0,94,1018.9,2.7,1675551600000,330,5.8
23,0.0,0.0,92,1019.0,2.5,1675555200000,325,4.4
20,0.0,0.0,91,1019.4,2.5,1675558800000,135,4.6
100,0.0,0.0,93,1019.4,2.2,1675562400000,214,2.6
100,0.0,0.0,94,1018.9,2.2,1675566000000,205,5.2
100,0.0,0.0,93,1018.1,2.2,1675569600000,183,7.9
100,0.0,0.0,90,1017.7,2.5,1675573200000,185,7.6
